elapsed_time,player_posx,player_posy,player_rotz,target_posx,target_posy,target_rotz
0.100,675.996,-411.853,-69.021,508.866,396.835,-83.753
0.200,675.996,-411.853,-69.021,508.866,396.835,-83.753
0.300,675.996,-411.853,-69.021,508.866,396.835,-83.753
0.400,675.996,-411.853,-69.021,508.866,396.835,-83.753
0.500,675.996,-411.853,-69.021,508.866,396.835,-83.753
0.600,675.996,-411.853,-69.021,508.866,396.835,-83.753
0.700,675.996,-411.853,-69.021,508.866,396.835,-83.753
0.800,675.996,-411.853,-69.021,508.866,396.835,-83.753
0.900,675.996,-411.853,-69.021,508.866,396.835,-83.753
1.000,675.996,-411.853,-69.021,508.866,396.835,-83.753
1.100,675.996,-411.853,-69.021,508.866,396.835,-83.753
1.200,675.996,-411.853,-69.021,508.866,396.835,-83.753
1.300,675.996,-411.853,-69.021,508.866,396.835,-83.753
1.400,661.687,-374.534,-69.021,508.866,396.835,-83.753
1.500,640.222,-318.555,-69.021,508.866,396.835,-83.753
1.600,618.757,-262.576,-69.021,508.866,396.835,-83.753
1.700,597.292,-206.597,-69.021,508.866,396.835,-83.753
1.800,575.828,-150.618,-69.021,508.866,396.835,-83.753
1.900,554.363,-94.639,-69.021,508.866,396.835,-83.753
2.000,532.898,-38.660,-69.021,508.866,396.835,-83.753
2.100,511.433,17.319,-69.021,508.866,396.835,-83.753
2.200,489.969,73.297,-69.021,508.866,396.835,-83.753
2.300,468.504,129.276,-69.021,508.866,396.835,-83.753
2.400,447.039,185.255,-69.021,508.866,396.835,-83.753
2.500,425.574,241.234,-69.021,508.866,396.835,-83.753
2.600,404.109,297.213,-69.021,508.866,396.835,-83.753
2.700,386.222,343.862,-69.021,508.866,396.835,-83.753
2.800,386.222,343.862,-69.021,508.866,396.835,-83.753
2.900,386.222,343.862,-69.021,508.866,396.835,-83.753
3.000,375.489,371.851,-69.021,508.866,396.835,-83.753
3.100,361.179,409.171,-69.021,508.866,396.835,-83.753
3.200,361.179,409.171,-69.021,508.866,396.835,-83.753
3.300,361.179,409.171,-69.021,508.866,396.835,-83.753
3.400,368.334,390.511,-69.021,508.866,396.835,-83.753
3.500,382.644,353.192,-69.021,508.866,396.835,-83.753
3.600,382.644,353.192,-69.021,508.866,396.835,-83.753
3.700,382.644,353.192,-69.021,508.866,396.835,-83.753
3.800,382.644,353.192,-69.021,508.866,396.835,-83.753
3.900,382.644,353.192,-69.021,508.866,396.835,-83.753
4.000,401.304,360.347,-69.021,508.866,396.835,-83.753
4.100,419.963,367.502,-69.021,508.866,396.835,-83.753
4.200,419.963,367.502,-69.021,508.866,396.835,-83.753
4.300,419.963,367.502,-69.021,508.866,396.835,-83.753
4.400,419.963,367.502,-69.021,508.866,396.835,-83.753
4.500,402.076,414.151,-69.021,508.866,396.835,-83.753
4.600,402.076,414.151,-69.021,508.866,396.835,-83.753
4.700,402.076,414.151,-69.021,508.866,396.835,-83.753
4.800,402.076,414.151,-69.021,508.866,396.835,-83.753
4.900,402.076,414.151,-69.021,508.866,396.835,-83.753
5.000,420.735,421.306,-69.021,508.866,396.835,-83.753
5.100,439.395,428.461,-69.021,508.866,396.835,-83.753
5.200,439.395,428.461,-69.021,508.866,396.835,-83.753
5.300,439.395,428.461,-69.021,508.866,396.835,-83.753
5.400,450.138,400.444,-69.021,508.866,396.835,-83.753
5.500,464.465,363.080,-69.021,508.866,396.835,-83.753
5.600,464.465,363.080,-69.021,508.866,396.835,-83.753
5.700,464.465,363.080,-69.021,508.866,396.835,-83.753
5.800,464.465,363.080,-69.021,508.866,396.835,-83.753
5.900,492.454,373.813,-69.021,508.866,396.835,-83.753
6.000,501.831,377.408,-69.021,508.866,396.835,-83.753
6.100,501.831,377.408,-69.021,508.866,396.835,-83.753
6.200,501.831,377.408,-69.021,508.866,396.835,-83.753
6.300,501.831,377.408,-69.021,508.866,396.835,-83.753
6.400,494.676,396.067,-69.021,508.866,396.835,-83.753
6.500,483.943,424.057,-69.021,508.866,396.835,-83.753
6.600,483.943,424.057,-69.021,508.866,396.835,-83.753
6.700,483.943,424.057,-69.021,508.866,396.835,-83.753
6.800,483.943,424.057,-69.021,508.866,396.835,-83.753
6.900,483.943,424.057,-69.021,508.866,396.835,-83.753
7.000,501.831,377.408,-69.021,508.866,396.835,-83.753
7.100,501.831,377.408,-69.021,508.866,396.835,-83.753
7.200,501.831,377.408,-69.021,508.866,396.835,-83.753
7.300,501.831,377.408,-69.021,508.866,396.835,-83.753
7.400,501.831,377.408,-69.021,508.866,396.835,-83.753
7.500,501.831,377.408,-69.021,508.866,396.835,-83.753
7.600,539.150,391.718,-69.021,508.866,396.835,-83.753
7.700,539.150,391.718,-69.021,508.866,396.835,-83.753
7.800,539.150,391.718,-69.021,508.866,396.835,-83.753
7.900,539.150,391.718,-69.021,508.866,396.835,-83.753
8.000,528.417,419.707,-69.021,508.866,396.835,-83.753
8.100,524.840,429.037,-69.021,508.866,396.835,-83.753
8.200,524.840,429.037,-69.021,508.866,396.835,-83.753
8.300,524.840,429.037,-69.021,508.866,396.835,-83.753
8.400,524.840,429.037,-69.021,508.866,396.835,-83.753
8.500,515.510,425.460,-69.021,508.866,396.835,-83.753
8.600,478.191,411.150,-69.021,508.866,396.835,-83.753
8.700,478.191,411.150,-69.021,508.866,396.835,-83.753
8.800,478.191,411.150,-69.021,508.866,396.835,-83.753
8.900,478.191,411.150,-69.021,508.866,396.835,-83.753
9.000,492.501,373.830,-69.021,508.866,396.835,-83.753
9.100,492.501,373.830,-69.021,508.866,396.835,-83.753
9.200,492.501,373.830,-69.021,508.866,396.835,-83.753
9.300,492.501,373.830,-69.021,508.866,396.835,-83.753
9.400,492.501,373.830,-69.021,508.866,396.835,-83.753
9.500,501.831,377.408,-69.021,508.866,396.835,-83.753
9.600,539.150,391.718,-69.021,508.866,396.835,-83.753
9.700,539.150,391.718,-69.021,508.866,396.835,-83.753
9.800,539.150,391.718,-69.021,508.866,396.835,-83.753
9.900,539.150,391.718,-69.021,508.866,396.835,-83.753
10.000,521.263,438.367,-69.021,508.866,396.835,-83.753
10.100,521.263,438.367,-69.021,508.866,396.835,-83.753
10.200,521.263,438.367,-69.021,508.866,396.835,-83.753
10.300,521.263,438.367,-69.021,508.866,396.835,-83.753
10.400,521.263,438.367,-69.021,508.866,396.835,-83.753
10.500,521.263,438.367,-69.021,508.866,396.835,-83.753
10.600,521.263,438.367,-69.021,508.866,396.835,-83.753
10.700,521.263,438.367,-69.021,508.866,396.835,-83.753
10.800,511.933,434.789,-69.021,508.866,396.835,-83.753
10.900,483.944,424.057,-69.021,508.866,396.835,-83.753
11.000,483.944,424.057,-69.021,508.866,396.835,-83.753
11.100,483.944,424.057,-69.021,508.866,396.835,-83.753
11.200,483.944,424.057,-69.021,508.866,396.835,-83.753
11.300,483.944,424.057,-69.021,508.866,396.835,-83.753
11.400,483.944,424.057,-69.021,508.866,396.835,-83.753
11.500,505.408,368.078,-69.021,508.866,396.835,-83.753
11.600,505.408,368.078,-69.021,508.866,396.835,-83.753
11.700,505.408,368.078,-69.021,508.866,396.835,-83.753
11.800,505.408,368.078,-69.021,508.866,396.835,-83.753
11.900,505.408,368.078,-69.021,508.866,396.835,-83.753
12.000,505.408,368.078,-69.021,508.866,396.835,-83.753
12.100,505.408,368.078,-69.021,508.866,396.835,-83.753
12.200,505.408,368.078,-69.021,508.866,396.835,-83.753
12.300,505.408,368.078,-69.021,508.866,396.835,-83.753
12.400,505.408,368.078,-69.021,508.866,396.835,-83.753
12.500,505.408,368.078,-69.021,508.866,396.835,-83.753
12.600,505.408,368.078,-69.021,508.866,396.835,-83.753
12.700,505.408,368.078,-69.021,508.866,396.835,-83.753
12.800,505.408,368.078,-69.021,508.866,396.835,-83.753
12.900,505.408,368.078,-63.021,508.866,396.835,-83.753
13.000,505.408,368.078,-63.021,508.866,396.835,-83.753
13.100,505.408,368.078,-63.021,508.866,396.835,-83.753
13.200,505.408,368.078,-63.021,508.866,396.835,-83.753
13.300,505.408,368.078,-57.021,508.866,396.835,-83.753
13.400,505.408,368.078,-57.021,508.866,396.835,-83.753
13.500,505.408,368.078,-57.021,508.866,396.835,-83.753
13.600,505.408,368.078,-48.021,508.866,396.835,-83.753
13.700,505.408,368.078,-45.021,508.866,396.835,-83.753
13.800,505.408,368.078,-45.021,508.866,396.835,-83.753
13.900,505.408,368.078,-45.021,508.866,396.835,-83.753
14.000,505.408,368.078,-45.021,508.866,396.835,-83.753
14.100,505.408,368.078,-45.021,508.866,396.835,-83.753
14.200,505.408,368.078,-45.021,508.866,396.835,-83.753
14.300,505.408,368.078,-45.021,508.866,396.835,-83.753
14.400,505.408,368.078,-45.021,508.866,396.835,-83.753
14.500,505.408,368.078,-45.021,508.866,396.835,-83.753
14.600,505.408,368.078,-57.021,508.866,396.835,-83.753
14.700,505.408,368.078,-57.021,508.866,396.835,-83.753
14.800,505.408,368.078,-69.021,508.866,396.835,-83.753
14.900,505.408,368.078,-78.021,508.866,396.835,-83.753
15.000,505.408,368.078,-81.021,508.866,396.835,-83.753
15.100,505.408,368.078,-81.021,508.866,396.835,-83.753
15.200,505.408,368.078,-81.021,508.866,396.835,-83.753
15.300,505.408,368.078,-81.021,508.866,396.835,-83.753
15.400,505.408,368.078,-81.021,508.866,396.835,-83.753
15.500,505.408,368.078,-81.021,508.866,396.835,-83.753
15.600,505.408,368.078,-81.021,508.866,396.835,-83.753
15.700,505.408,368.078,-81.021,508.866,396.835,-83.753
15.800,505.408,368.078,-81.021,508.866,396.835,-83.753
15.900,505.408,368.078,-81.021,508.866,396.835,-83.753
16.000,505.408,368.078,-81.021,508.866,396.835,-83.753
16.100,503.849,377.948,-81.021,508.866,396.835,-83.753
